coll_id,conv_no,msg_type,direction,body
7917621,5,17,True,"Add a new to-do
Task: Meeting in calendat put kro of whitelock"
7917621,5,18,False,Sure _name_. Please give me a few details and I will set the reminder for you. 
7917621,5,18,False,{chatform}{101}
7917621,5,17,True,"Add a new to-do
Task: Task  Meeting in calendat put kro of whitelock
Date: January 9, 2017
Time: 11 00 AM"
7917621,5,24,False,"Awesome! It's on me to remind you about this at 11:00 am on Mon, 09 January! {""time"": [1483920000000], ""message"": ""It's 11:00 am! Time to get things done!""}"
7917621,5,24,False,{chatform}{101} {132378899}
7917621,6,22,False,"It's time, _name_! Let's get started on your to-do list!
TASK - Task  Meeting in calendat put kro of whitelock"
7917706,1,0,True,"Hey, can you remind me to wish someone on their birthday?{task}"
7917706,1,18,False,"Sure _name_, I just need a few details. "
7917706,1,18,False,{chatform}{38}
7917868,3,22,False,"Morning, _name_ ! It's time to wake up and get going! Have a great day!{card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff550bae2e143dd5d05557a91134352789d.jpeg?w=720&h=720}"
7917868,3,6,False,Rise and shine _name_! I can help you plan your week ahead. Just text me to set up your to-do list :)
7917868,3,22,False,"Time to grab a glass and drink water, _name_!{card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff53728a769704e46d00fccd344bfd7623f.jpeg?w=720&h=720}"
7917908,5,22,False,"Morning, _name_ ! It's time to wake up and get going! Have a great day!{card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff550bae2e143dd5d05557a91134352789d.jpeg?w=720&h=720}"
7917908,5,6,False,Rise and shine _name_! I can help you plan your week ahead. Just text me to set up your to-do list :)
7917908,5,39,True,"Hi, I want to set a reminder to drink water. "
7917908,5,0,False,"{""data"":{""items"":[{""actionables"":[{""actionable_text"":""Yes, please do!"",""is_default"":1,""location_required"":false,""payload"":{""message"":""I want to set a reminder to drink water. {repeat_banner}"",""gogo_message"":""""},""type"":""TEXT_ONLY""}],""thumbnail"":{""image"":""http://expert-dashboard.s3.amazonaws.com/content/12df53fea8b3adfa6c2ec456dd22e2046bfc5abfbe783819d71246de51bfd1a7.jpeg?w\u003d1440\u0026h\u003d810"",""type"":""LANDSCAPE""},""title"":""Hey [user.name], don\u0027t forget to drink water! Should I set a reminder for you?""}]},""text"":""Let\u0027s help you drink lots of water!"",""type"":""CAROUSEL""}"
7917908,5,33,True,I want to set a reminder to drink water. {repeat_banner} 
7917908,5,18,False,"Sure _name_, I just need to know how frequently I should remind you."
7917908,5,18,False,{chatform}{65}
7917908,5,0,True,Which is the healthy frequency
7917908,5,0,False,"The health authorities commonly recommend eight 8-ounce glasses, which equals about 2 liters, or half a gallon."
7917908,5,17,True,"Reminder to Drink Water
Frequency of Reminders: 1 hour"
7917908,5,0,False,Got it. I am scheduling this for you.
7917908,5,0,False,"Alright, your reminder to drink water has been set. We will remind you every 1 hour from 10:00 AM to 8:00 PM."
7917908,5,0,False,Happy to assist you. Have an awesome day ahead!
7917908,6,22,False,"Time to grab a glass and drink water, _name_! Here's your reminder from Haptik! {card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff53728a769704e46d00fccd344bfd7623f.jpeg?w=720&h=720}"
7917969,5,22,False,"Here's your Haptik reminder to drink water, _name_! {card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff50098a5200db924210d16be126954bbcd.jpeg?w=720&h=720}"
7917969,5,0,True,{emoticon}{thumbsup}
7917969,5,25,False,{}
7917969,6,22,False,"Here's your Haptik reminder to drink water, _name_! {card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff50098a5200db924210d16be126954bbcd.jpeg?w=720&h=720}"
7918040,8,0,True,Cancel
7918040,8,0,False,"Hello, _name_. Do you want to cancel any reminder?"
7918040,8,0,True,Please show my to-do list of pending tasks ✔️. {to_do_list}{task}
7918040,8,0,False,Give me a minute to check on that.
7918040,8,0,False,There are no pending tasks in your to do list.
7918040,9,24,False,You have no upcoming tasks. Please give some details below if you want to add a to-do.
7918040,9,24,False,{chatform}{101} {132414610}
7918040,9,0,True,Please show my to-do list of pending tasks ✔️. {to_do_list}{task}
7918040,9,24,False,You have no upcoming tasks. Please give some details below if you want to add a to-do.
7918040,9,24,False,{chatform}{101} {132415132}
7918040,9,17,True,"Task: Swapnil Masurkar   9619660148 
Date: 09-01-2017
Time: 09.30 AM"
7918040,9,24,False,"Awesome! It's on me to remind you about this at 09:30 am on Mon, 09 January! {""time"": [1483914600000], ""message"": ""It's 09:30 am! Time to get things done!""}"
7918040,9,24,False,{chatform}{101} {132415258}
7918040,9,17,True,"Task: Jetubhai  Infra - Mahavir Infra -
Date: 09-01-2017
Time: 10.10 AM"
7918040,9,24,False,"Awesome! It's on me to remind you about this at 10:10 am on Mon, 09 January! {""time"": [1483917000000], ""message"": ""It's 10:10 am! Time to get things done!""}"
7918040,9,24,False,{chatform}{101} {132415482}
7918040,9,17,True,"Task: Subhashis RMC at Delhi darbar
Date: 09-01-2017
Time: 10.00 AM"
7918040,9,24,False,"Awesome! It's on me to remind you about this at 10:00 am on Mon, 09 January! {""time"": [1483916400000], ""message"": ""It's 10:00 am! Time to get things done!""}"
7918040,9,24,False,{chatform}{101} {132415691}
7918040,9,17,True,"Task: Amit D Sharma 91 97020 88695
Date: 09-01-2017
Time: 10.45 AM"
7918040,9,24,False,"Awesome! It's on me to remind you about this at 10:45 am on Mon, 09 January! {""time"": [1483919100000], ""message"": ""It's 10:45 am! Time to get things done!""}"
7918040,9,24,False,{chatform}{101} {132415912}
7918040,9,17,True,"Task: Narain Saraswat 
Date: 09-01-2017
Time: 11.00 AM"
7918040,9,24,False,"Awesome! It's on me to remind you about this at 11:00 am on Mon, 09 January! {""time"": [1483920000000], ""message"": ""It's 11:00 am! Time to get things done!""}"
7918040,9,24,False,{chatform}{101} {132416525}
7918040,9,17,True,"Task: B B Goyal
Date: 09-01-2017
Time: 10.15 AM"
7918040,9,24,False,"Awesome! It's on me to remind you about this at 10:15 am on Mon, 09 January! {""time"": [1483917300000], ""message"": ""It's 10:15 am! Time to get things done!""}"
7918040,9,24,False,{chatform}{101} {132418317}
7918040,9,17,True,"Task: Abhiman Maske 
Date: 09-01-2017
Time: 10.20 AM"
7918040,9,24,False,"Awesome! It's on me to remind you about this at 10:20 am on Mon, 09 January! {""time"": [1483917600000], ""message"": ""It's 10:20 am! Time to get things done!""}"
7918040,9,24,False,{chatform}{101} {132418681}
7918040,9,17,True,"Task: Sunil Hitech to be contacted
Date: 09-01-2017
Time: 04.00 PM"
7918040,9,24,False,"Awesome! It's on me to remind you about this at 04:00 pm on Mon, 09 January! {""time"": [1483938000000], ""message"": ""It's 04:00 pm! Time to get things done!""}"
7918040,9,24,False,{chatform}{101} {132419168}
7918040,9,17,True,"Task: Balu
Date: 09-01-2017
Time: 10.20 AM"
7918040,9,18,False,Oops! Looks like that reminder is already set.
7918040,9,0,True,Please show my to-do list of pending tasks ✔️. {to_do_list}{task}
7918040,9,0,False,There is a reminder about 	Abhiman Maske at 10.20 am today. Let me set this one at 10.19 am.
7918040,9,0,False,Sure! I'll help you with that.
7918040,9,0,True,Ok
7918040,9,0,True,"Hey, can you set a reminder for me to call someone?{task}"
7918040,9,0,True,Call Vidya at 10:am
7918040,9,0,False,"Awesome! It's on me to remind you about this at 10:19 AM on Mon, 09 January! {""time"": [1483917540000], ""message"": ""It's 10:19 AM! Time to get things done!""}"
7918040,9,0,False,Sure! I am setting it up.
7918040,9,0,True,Call Veer Sidhwani at 10:00am
7918040,9,0,False,The reminder about Subhashis Rmc At Delhi Darbar is set at 10 am. I am scheduling both the above ar 9.55 am and 9.58 am respectively.
7918040,9,0,True,Ok
7918040,9,0,False,"_name_, I cannot set multiple reminders at one particular time. Kindly help me with other timing for your next reminders."
7918040,9,0,True,Ok
7918040,9,0,True,Please show my to-do list of pending tasks ✔️. {to_do_list}{task}
7918040,9,0,False,Both your reminders to call Vidya and Sidhwani are set.
7918040,9,0,False,"Sure! I'll be right back, ."
7918040,9,1,False,{image}{http://haptikappimg.s3.amazonaws.com/content/a9d672a8c2c45f4f8949541220b51765691c10ec2ff5e2a555d60078d2ef1c8e.jpeg?w=237&h=523} Here is the list of your reminders for today :
7918040,9,0,False,Would you like to add a new reminder ?
7918040,10,22,False,"It's time, _name_! Let's get started on your to-do list!
TASK - Sunil Hitech to be contacted"
7918053,1,0,True,"Hey, can you send me regular reminders to drink water 💧 ? {task}"
7918053,1,18,False,"Sure _name_, I just need to know how frequently I should remind you."
7918053,1,18,False,{chatform}{65}
7918053,1,17,True,"Reminder to Drink Water
Frequency of Reminders: 1 hour"
7918053,1,18,False,Thanks for the details. Let me schedule that for you ⏰. 
7918053,1,19,False,"Alright, your reminder to drink water has been set. We will remind you every 1 hour from 10:00 am to 8:00 pm."
7918053,2,25,False,You are welcome. ☺️
7918053,3,22,False,"Time to grab a glass and drink water, _name_!{card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff53728a769704e46d00fccd344bfd7623f.jpeg?w=720&h=720}"
7918349,2,0,False,Good morning _name_.
7918349,2,0,False,"Hope we reminded you well in time to increase your water intake. Would you like me to remind you to drink water every day, starting today?"
7918450,6,22,False,"Good Morning, _name_! Hope you have an awesome day ahead. If you need me for anything, you know I'm just a message away :){card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff550bae2e143dd5d05557a91134352789d.jpeg?w=720&h=720}"
7918450,6,39,True,"Hi, I want to set a reminder to drink water. "
7918450,6,0,False,"{""data"":{""items"":[{""actionables"":[{""actionable_text"":""Yes, please do!"",""is_default"":1,""location_required"":false,""payload"":{""message"":""I want to set a reminder to drink water. {repeat_banner}"",""gogo_message"":""""},""type"":""TEXT_ONLY""}],""thumbnail"":{""image"":""http://expert-dashboard.s3.amazonaws.com/content/12df53fea8b3adfa6c2ec456dd22e2046bfc5abfbe783819d71246de51bfd1a7.jpeg?w\u003d1440\u0026h\u003d810"",""type"":""LANDSCAPE""},""title"":""Hey [user.name], don\u0027t forget to drink water! Should I set a reminder for you?""}]},""text"":""Let\u0027s help you drink lots of water!"",""type"":""CAROUSEL""}"
7918450,6,33,True,I want to set a reminder to drink water. {repeat_banner} 
7918450,6,18,False,"Sure _name_, I just need to know how frequently I should remind you."
7918450,6,18,False,{chatform}{65}
7918450,6,17,True,"Reminder to Drink Water
Frequency of Reminders: 2 hours"
7918450,6,18,False,Great. Let me schedule that for you ⏰. 
7918450,6,19,False,"Alright, your reminder to drink water has been set. We will remind you every 2 hours from 10:00 am to 8:00 pm."
7918450,7,22,False,"Here's your Haptik reminder to drink water, _name_! {card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff53728a769704e46d00fccd344bfd7623f.jpeg?w=720&h=720}"
7918450,7,0,True,"Hey, can you set a reminder for me to call someone?{task}"
7918450,7,18,False,Sure _name_. I just need a few details to get this done.
7918450,7,18,False,{chatform}{59}
7918450,8,0,True,"Hi, I have a meeting coming up, can you remind me?{task}"
7918450,8,18,False,"Definitely _name_, I just need a few details. "
7918450,8,18,False,{chatform}{56}
7918450,9,0,True,"Hi, I have a meeting coming up, can you remind me?{task}"
7918450,9,18,False,"Definitely _name_, I just need a few details. "
7918450,9,18,False,{chatform}{56}
7918450,9,17,True,"Meeting Reminder
Date: January 10, 2017
Time: 10 00 a.m.
Meeting with: Rajesh painter
Venue: B-31"
7918450,9,18,False,Great. Let me schedule that for you 👍. 
7918450,9,19,False,"Great! The reminder is set. I'll remind you about the meeting with a call at 10:00 am on Tue, 10 January. {""time"": [1484002800000], ""message"": ""Time to meet Rajesh painter. Enjoy and have a great day :)""}"
7918450,10,18,False,"Definitely _name_, I just need a few details. "
7918450,10,18,False,{chatform}{56}
7918450,10,17,True,"Meeting Reminder
Date: January 10, 2017
Time: 4 06 p.m.
Meeting with: Ashish software
Venue: Factory"
7918450,10,18,False,Great. Let me schedule that for you 👍. 
7918450,10,19,False,"Done and Done! You'll get a call at 04:06 pm on Tue, 10 January! {""time"": [1484024760000], ""message"": ""Time to meet Ashish software. Enjoy and have a great day :)""}"
7918450,11,18,False,"Definitely _name_, I just need a few details. "
7918450,11,18,False,{chatform}{56}
7918450,11,17,True,"Meeting Reminder
Date: January 9, 2017
Time: 6 15 p.m.
Meeting with: Freinds
Venue: Motinager"
7918450,11,18,False,Thanks for the details. Let me schedule that for you 👍. 
7918450,11,19,False,"Alright, your meeting reminder has been set for 06:15 pm on Mon, 09 January.  You will receive a call from us at that time. Have a great day :) {""time"": [1483946100000], ""message"": ""Time to meet Freinds. Enjoy and have a great day :)""}"
7918450,12,25,False,{}
7918450,12,22,False,"Hey _name_, this is your reminder from Haptik to meet Freinds. Have a great day!{card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff525adfc7118c3435af15f97e08526735f.jpeg?w=720&h=720}"
7918450,13,0,True,"Hi, I have a meeting coming up, can you remind me?{task}"
7918450,13,18,False,"Definitely _name_, I just need a few details. "
7918450,13,18,False,{chatform}{56}
7918450,13,17,True,"Date: 10-01-2017
Time: 02.00 PM
Meeting with: Ramesh Agg 
Venue: Bawana "
7918450,13,18,False,Thanks for the details. Let me schedule that for you 👍. 
7918450,13,19,False,"Alright, your meeting reminder has been set for 02:00 pm on Tue, 10 January.  You will receive a call from us at that time. Have a great day :) {""time"": [1484017200000], ""message"": ""Hi _name_! This is your reminder call to meet Ramesh Agg. Enjoy :)""}"
7918471,2,25,False,{}
7918471,3,22,False,"Time to grab a glass and drink water, _name_! {card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff50098a5200db924210d16be126954bbcd.jpeg?w=720&h=720}"
7918471,3,0,True,Thanks
7918471,3,25,False,You are welcome. ☺️
7918471,3,0,True,Àb nai chahiye
7918471,3,0,True,Ok
7918471,3,0,True,"Hello, could you remind me to take my medicines 💊 ?{task}"
7918471,3,0,False,"Alright, do you wish to cancel all your drink water reminders ?"
7918471,3,0,False,Medicine Reminder{chatform}{140}
7918471,3,22,False,"Time to grab a glass and drink water, _name_! {card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff50098a5200db924210d16be126954bbcd.jpeg?w=720&h=720}"
7918471,4,22,False,"Time to grab a glass and drink water, _name_! {card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff50098a5200db924210d16be126954bbcd.jpeg?w=720&h=720}"
7918549,1,0,True,"Hello, could you remind me to take my medicines 💊 ?{task}"
7918549,1,18,False,{chatform}{140}
7918553,4,0,True,Remind me to call Nishant
7918553,4,18,False,Sure _name_. I just need a few details to get this done.
7918553,4,18,False,{chatform}{59}
7918553,4,17,True,"Reminder to Call
Date: January 9, 2017
Time: 10 15 AM
Name of Person: Nishant Michelin"
7918553,4,18,False,Great. Let me schedule your call reminder 📞. 
7918553,4,19,False,"A simple hello could lead to a million things! I'll remind you about this on 10:15 am on Mon, 09 January. Have a great day!  {""time"": [1483917300000], ""message"": ""Time to call Nishant Michelin. Don't forget to mention, Haptik reminded you ;)""}"
7918553,5,25,False,Welcome ☺️
7918553,6,22,False,_name_! This is your  make a note of my cash expenses reminder from Haptik! Have a great day!
7918553,6,39,True,"Hi, I want to set a reminder to drink water. "
7918553,6,0,False,"{""data"":{""items"":[{""actionables"":[{""actionable_text"":""Yes, please do!"",""is_default"":1,""location_required"":false,""payload"":{""message"":""I want to set a reminder to drink water. {repeat_banner}"",""gogo_message"":""""},""type"":""TEXT_ONLY""}],""thumbnail"":{""image"":""http://expert-dashboard.s3.amazonaws.com/content/12df53fea8b3adfa6c2ec456dd22e2046bfc5abfbe783819d71246de51bfd1a7.jpeg?w\u003d1440\u0026h\u003d810"",""type"":""LANDSCAPE""},""title"":""Hey [user.name], don\u0027t forget to drink water! Should I set a reminder for you?""}]},""text"":""Let\u0027s help you drink lots of water!"",""type"":""CAROUSEL""}"
7918601,1,39,True,"Hi, I want to set a reminder to drink water. "
7918601,1,0,False,"{""data"":{""items"":[{""actionables"":[{""actionable_text"":""Yes, please do!"",""is_default"":1,""location_required"":false,""payload"":{""message"":""I want to set a reminder to drink water. {repeat_banner}"",""gogo_message"":""""},""type"":""TEXT_ONLY""}],""thumbnail"":{""image"":""http://expert-dashboard.s3.amazonaws.com/content/12df53fea8b3adfa6c2ec456dd22e2046bfc5abfbe783819d71246de51bfd1a7.jpeg?w\u003d1440\u0026h\u003d810"",""type"":""LANDSCAPE""},""title"":""Hey [user.name], don\u0027t forget to drink water! Should I set a reminder for you?""}]},""text"":""Let\u0027s help you drink lots of water!"",""type"":""CAROUSEL""}"
7918606,9,22,False,"Time to make your to-do list shorter, _name_!

TASK - Study computer and php"
7918606,9,0,True,Please show my to-do list of pending tasks ✔️. {to_do_list}{task}
7918606,9,24,False,You have no upcoming tasks. Please give some details below if you want to add a to-do.
7918606,9,24,False,{chatform}{101} {132648777}
7918606,9,17,True,"Add a new to-do
Task: EXERCISE
Date: January 10, 2017
Time: 7 43 am"
7918606,9,24,False,"Awesome! It's on me to remind you about this at 07:43 am on Tue, 10 January! {""time"": [1483994580000], ""message"": ""It's 07:43 am! Time to get things done!""}"
7918606,9,24,False,{chatform}{101} {132649000}
7918606,9,0,True,"Hi, I have a meeting coming up, can you remind me?{task}"
7918606,9,18,False,"Definitely _name_, I just need a few details. "
7918606,9,18,False,{chatform}{56}
7918606,9,17,True,"Meeting Reminder
Date: January 10, 2017
Time: 5 00 pm
Meeting with: Studies
Venue: Home"
7918606,9,18,False,Great. Let me schedule that for you 👍. 
7918606,9,19,False,"Done and Done! You'll get a call at 05:00 pm on Tue, 10 January! {""time"": [1484028000000], ""message"": ""Hi _name_! This is your reminder call to meet Studies. Enjoy :)""}"
7918606,10,18,False,"Sure _name_, I just need to know how frequently I should remind you."
7918606,10,18,False,{chatform}{65}
7918606,10,17,True,"Reminder to Drink Water
Frequency of Reminders: 4 hours"
7918606,10,18,False,Thanks for the details. Let me schedule that for you ⏰. 
7918606,10,19,False,"Alright, your reminder to drink water has been set. We will remind you every 4 hours from 10:00 am to 8:00 pm."
7918606,11,25,False,{}
7918664,1,0,True,Please show my to-do list of pending tasks ✔️. {to_do_list}{task}
7918664,1,24,False,You have no upcoming tasks. Please give some details below if you want to add a to-do.
7918664,1,24,False,{chatform}{101} {132572659}
7918664,1,17,True,"Add a new to-do
Task: OmegaKanekar rent Meet Paunikar sir IGNOU Printing pagesWater and electricity bill office Tawa n soup n cylinder stand
Date: January 9, 2017"
7918664,1,18,False,"Definitely _name_, I will set a reminder for you. Can you please tell me at what time I should remind you?"
7918664,1,0,True,Let it be
7918664,1,0,False,"Alright. If there's anything else I can help you with, I'm always a message away."
7918665,1,0,True,"Hey, can you set a reminder for me to call someone?{task}"
7918665,1,18,False,Sure _name_. I just need a few details to get this done.
7918665,1,18,False,{chatform}{59}
7918665,1,17,True,"Reminder to Call
Date: January 9, 2017
Time: 8 30 pm
Name of Person: Shekhar"
7918665,1,18,False,Great. Let me schedule your call reminder 📞. 
7918665,1,19,False,"Great! I'll call and remind you about this at 08:30 pm on Mon, 09 January. {""time"": [1483954200000], ""message"": ""Your Reminder to call Shekhar. Don't forget to mention, Haptik reminded you ;)""}"
7918665,1,9,False,I request you to please take a moment and give me feedback about this chat. Just tap here on this button. Thanks! {feedback}
7918713,3,0,True,Yes
7918713,3,28,False,Have a wonderful day ahead. :)
7918713,4,18,False,"Sure _name_, I just need to know how frequently I should remind you."
7918713,4,18,False,{chatform}{65}
7918713,4,17,True,"Reminder to Drink Water
Frequency of Reminders: 30 min"
7918713,4,18,False,Great. Let me schedule that for you ⏰. 
7918713,4,19,False,"Alright, your reminder to drink water has been set. We will remind you every 30 minutes from 10:00 am to 8:00 pm."
7918713,5,22,False,"Time to grab a glass and drink water, _name_! {card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff50098a5200db924210d16be126954bbcd.jpeg?w=720&h=720}"
7918840,5,0,True,Reminde me to go home from tusion class on 7:00 pm
7918840,5,18,False,For sure _name_. What date would you like me to remind you on?
7918840,5,0,True,Today
7918840,5,18,False,Great. Let me schedule that for you 👍. 
7918840,5,19,False,"Sure! I will remind you with a call at 07:00 pm on Mon, 09 January. Have a great day! {""time"": [1483948800000], ""message"": ""Hi _name_! This is a reminder call from Haptik. Have a great day :)""}"
7918840,6,0,True,All day
7918840,6,0,False,Let me schedule that for you.
7918840,6,0,True,Leaving sunday
7918840,6,0,False,"Awesome! It's on me to remind you about this at 7:00 PM every day! {""time"": [1484035200000, 1484121600000, 1484208000000, 1484294400000, 1484380800000, 1484467200000, 1484553600000, 1484640000000, 1484726400000, 1484812800000, 1484899200000, 1484985600000, 1485072000000, 1485158400000, 1485244800000], ""message"": ""It's 7:00 PM! Time to get things done!""}"
7918840,6,0,True,And reminde on 5:00 pm to go tusion
7918840,6,0,True,Class
7918840,6,0,False,Got it. I am setting this up for you.
7918840,6,0,True,Everyday leaving sundays
7918840,6,0,False,"Awesome! It's on me to remind you about this at 5:00 PM daily! {""time"": [1483941600000, 1484028000000, 1484114400000, 1484200800000, 1484287200000, 1484373600000, 1484546400000, 1484632800000, 1484719200000, 1484805600000, 1484892000000, 1484978400000, 1485151200000, 1485237600000], ""message"": ""It's 5:00 PM! Time to get things done!""}"
7918840,6,0,False,Hope this helps you.
7918840,6,9,False,It would be very helpful if you can take a moment to give me feedback about this chat. Just tap here on this button. Thanks! {feedback}
7918840,7,22,False,"_name_! This is your ""go home from tusion class"" reminder from Haptik! Have a great day!"
7918954,3,0,True,Yes
7918954,3,0,True,Please show my to-do list of pending tasks ✔️. {to_do_list}{task}
7918954,3,0,False,Hello _name_! I'll just check that for you.
7918954,3,0,False,"There are no reminders on your number, please help me with the time to set a reminder for you."
7918954,3,0,True,Tomorrow at 6
7918954,3,0,True,{emoticon}{thumbsup}
7918954,3,0,False,"Got it! I'll call you at 6:00 AM on Mon, 09 January and make sure you're up! :)"
7918954,3,0,True,Thanks
7918954,3,0,True,{emoticon}{thumbsup}
7918954,3,0,False,"You are most welcome, Good night and take care."
7919097,1,0,True,"Hey, can you set a wake up alarm for me? ⏰ {task}"
7919097,1,18,False,"Sure _name_, I will wake you up! I just need a few details. 🌞"
7919097,1,18,False,{chatform}{33}
7919097,1,0,True,"Hey, can you send me regular reminders to drink water 💧 ? {task}"
7919097,1,18,False,"Sure _name_, I just need to know how frequently I should remind you."
7919097,1,18,False,{chatform}{65}
7919097,1,0,True,"Hey, can you remind me to wish someone on their birthday?{task}"
7919097,1,18,False,"Sure _name_, I just need a few details. "
7919097,1,18,False,{chatform}{38}
7919207,2,0,True,you were supposed to remind me yesterday 8 pm
7919207,2,18,False,Thanks for the details. Let me schedule that for you 👍. 
7919207,2,0,True,great job!!!!
7919207,2,18,False,Reminder cannot be set in the past.
7919207,2,27,False,Great. Let me schedule that for you.
7919207,2,0,False,The reminder was sent _name_.
7919207,2,0,True,I can't see!!
7919207,2,0,False,We tried calling you but were unable to reach you. There were some technical issues with the network. We sincerely apologize for the inconvenience caused.
7919207,2,0,True,okay no probs
7919207,2,0,False,"Happy to help, have a great time ahead!"
7919207,2,0,True,{emoticon}{thumbsup}
7919213,2,22,False,"Rise and shine, _name_! It's a beautiful day. Time to wake up!{card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff550bae2e143dd5d05557a91134352789d.jpeg?w=720&h=720}"
7919213,2,0,True,Thanks
7919213,2,25,False,Welcome ☺️
7919213,2,39,True,"Hi, I want to set a reminder to drink water. "
7919213,2,0,False,"{""data"":{""items"":[{""actionables"":[{""actionable_text"":""Yes, please do!"",""is_default"":1,""location_required"":false,""payload"":{""message"":""I want to set a reminder to drink water. {repeat_banner}"",""gogo_message"":""""},""type"":""TEXT_ONLY""}],""thumbnail"":{""image"":""http://expert-dashboard.s3.amazonaws.com/content/12df53fea8b3adfa6c2ec456dd22e2046bfc5abfbe783819d71246de51bfd1a7.jpeg?w\u003d1440\u0026h\u003d810"",""type"":""LANDSCAPE""},""title"":""Hey [user.name], don\u0027t forget to drink water! Should I set a reminder for you?""}]},""text"":""Let\u0027s help you drink lots of water!"",""type"":""CAROUSEL""}"
7919213,2,33,True,I want to set a reminder to drink water. {repeat_banner} 
7919213,2,18,False,"Sure _name_, I just need to know how frequently I should remind you."
7919213,2,18,False,{chatform}{65}
7919213,2,17,True,"Reminder to Drink Water
Frequency of Reminders: 30 min"
7919213,2,18,False,Great. Let me schedule that for you ⏰. 
7919213,2,19,False,"Alright, your reminder to drink water has been set. We will remind you every 30 minutes from 10:00 am to 8:00 pm."
7919213,3,0,False,Hello! _name_. Let me schedule it for you.
7919213,3,0,True,Yes
7919213,3,0,False,"Done and Done! You'll get a call at 12:30 PM on Tue, 10 January! {""time"": [1484011800000], ""message"": ""Hi _name_! This is your reminder call to meet someone. Enjoy :)""}"
7919213,3,0,False,Shall I assist you with anything else?
7919213,3,0,True,Thanks
7919213,3,0,True,"Hey, can you send me regular reminders to drink water 💧 ? {task}"
7919213,3,0,False,Reminder to drink water{chatform}{65}
7919213,3,17,True,"Reminder to Drink Water
Frequency of Reminders: 30 min"
7919213,3,0,False,Let me schedule that for you.
7919213,3,0,False,"Alright, your reminder to drink water has been set. We will remind you every 30 minutes from 10:00 AM to 8:00 PM."
7919213,3,0,False,Shall I assist you with anything else?
7919213,3,22,False,"I know we can't do this one _name_, but just a thought - 
A drinking problem like this one is always good {card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff53728a769704e46d00fccd344bfd7623f.jpeg?w=720&h=720}"
7919213,4,22,False,"I know we can't do this one _name_, but just a thought - 
A drinking problem like this one is always good {card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff53728a769704e46d00fccd344bfd7623f.jpeg?w=720&h=720}"
7919213,4,0,True,{emoticon}{thumbsup}
7919213,4,25,False,{}
7919213,4,0,True,"Hey, can you send me regular reminders to drink water 💧 ? {task}"
7919213,4,18,False,"Sure _name_, I just need to know how frequently I should remind you."
7919213,4,18,False,{chatform}{65}
7919277,1,39,True,"Hi, I want to set a reminder to drink water. "
7919277,1,0,False,"{""data"":{""items"":[{""actionables"":[{""actionable_text"":""Yes, please do!"",""type"":""TEXT_ONLY"",""payload"":{""message"":""I want to set a reminder to drink water. {repeat_banner}"",""gogo_message"":""""},""location_required"":false,""is_default"":1}],""thumbnail"":{""image"":""http://expert-dashboard.s3.amazonaws.com/content/12df53fea8b3adfa6c2ec456dd22e2046bfc5abfbe783819d71246de51bfd1a7.jpeg?w\u003d1440\u0026h\u003d810"",""type"":""LANDSCAPE""},""title"":""Hey [user.name], don\u0027t forget to drink water! Should I set a reminder for you?""}]},""text"":""Let\u0027s help you drink lots of water!"",""type"":""CAROUSEL""}"
7919277,1,33,True,I want to set a reminder to drink water. {repeat_banner} 
7919277,1,18,False,"Sure _name_, I just need to know how frequently I should remind you."
7919277,1,18,False,{chatform}{65}
7919277,1,17,True,"Reminder to Drink Water
Frequency of Reminders: 1 hour"
7919277,1,18,False,Thanks for the details. Let me schedule that for you ⏰. 
7919277,1,19,False,"Alright, your reminder to drink water has been set. We will remind you every 1 hour from 10:00 am to 8:00 pm."
7919277,2,25,False,You are welcome. ☺️
7919277,2,39,True,"Hi, I want to set a reminder to drink water. "
