hi i want to set a reminder to drink water	_blank_
hey what day and time would you like me to remind you __eoa__  let us know if you want to set any reminders we would be happy to help you __eoa__  hi _name_ __eoa__  how can i help __eoa__  __eoat__  hi i have a meeting coming up can you remind me __eou__  __eout__  please help me with the date also what time of the day would this be also the name of the person the meet is with __eoa__  __eoat__  _date_ _time_ __eou__  __eout__  may i know the name of the person the meeting is with __eoa__  got it i am setting this up for you __eoa__  __eoat__  okay thank you __eou__  __eout__  _api_todo_set_ __eoa__  if you need any further assistance feel free to message us __eoa__  __eoat__  thank you	thank you for choosing haptik take care
let us know if you want to set any reminders we would be happy to help you __eoa__  hi _name_ __eoa__  how can i help __eoa__  __eoat__  hi i have a meeting coming up can you remind me __eou__  __eout__  please help me with the date also what time of the day would this be also the name of the person the meet is with __eoa__  __eoat__  _date_ _time_ __eou__  __eout__  may i know the name of the person the meeting is with __eoa__  got it i am setting this up for you __eoa__  __eoat__  okay thank you __eou__  __eout__  _api_todo_set_ __eoa__  if you need any further assistance feel free to message us __eoa__  __eoat__  thank you	thank you for choosing haptik take care
_reminder_notification_ __eoa__  __eoat__  _emoticon_ __eou__  __eout__  _blank_ __eoa__  _reminder_notification_ __eoa__  __eoat__  yes __eou__  it was great help	got it i am setting this up for you
_reminder_notification_ __eoa__  __eoat__  good evening __eou__  __eout__  good evening _name_ what can i do for you __eoa__  __eoat__  wake up in morning __eou__  __eout__  sure _name_ i will wake you up i just need a few details __eoa__  _chatform_33_ __eoa__  __eoat__  wake up call date date time time __eou__  __eout__  _reminder_interim_ __eoa__  got it ill call you at _time_ on tue _date_ and make sure youre up __eoa__  welcome __eoa__  __eoat__  had your dinner	i am sorry but i can not have normal conversation
_reminder_notification_ __eoa__  __eoat__  good evening __eou__  __eout__  good evening _name_ what can i do for you __eoa__  __eoat__  wake up in morning __eou__  __eout__  sure _name_ i will wake you up i just need a few details __eoa__  _chatform_33_ __eoa__  __eoat__  wake up call date date time time __eou__  __eout__  _reminder_interim_ __eoa__  got it ill call you at _time_ on tue _date_ and make sure youre up __eoa__  welcome __eoa__  __eoat__  had your dinner __eou__  __eout__  i am sorry but i can not have normal conversation __eoa__  __eoat__  okay good night	have a good night
_reminder_notification_ __eoa__  __eoat__  thank you __eou__  __eout__  you are welcome __eoa__  __eoat__  canu wake up me _time_ __eou__  __eout__  for sure _name_ would you like me to wake you up _date_ or on some other date __eoa__  __eoat__  am __eou__  _date_	_reminder_interim_ __eoa__  youre all set ill make sure youre up at _time_ on mon _date_
_reminder_notification_ __eoa__  __eoat__  thank you __eou__  __eout__  you are welcome __eoa__  __eoat__  canu wake up me _time_ __eou__  __eout__  for sure _name_ would you like me to wake you up _date_ or on some other date __eoa__  __eoat__  am __eou__  _date_ __eou__  __eout__  _reminder_interim_ __eoa__  youre all set ill make sure youre up at _time_ on mon _date_ __eoa__  __eoat__  hi i have a meeting coming up can you remind me	meet someone form _chatform_
am __eou__  _date_ __eou__  __eout__  _reminder_interim_ __eoa__  youre all set ill make sure youre up at _time_ on mon _date_ __eoa__  __eoat__  hi i have a meeting coming up can you remind me __eou__  __eout__  meet someone form _chatform_ __eoa__  __eoat__  _emoticon_ __eou__  hey can you set a wake up alarm for me __eou__  __eout__  sure _name_ i will wake you up i just need a few details __eoa__  _chatform_33_ __eoa__  __eoat__  wake up call date date time time __eou__  __eout__  _reminder_interim_ __eoa__  youre all set ill make sure youre up at _time_ on tue _date_ __eoa__  welcome __eoa__  __eoat__  if not lift __eou__  call __eou__  once again __eou__  please	have a good time ahead
_reminder_notification_ __eoa__  __eoat__  _emoticon_ __eou__  __eout__  _blank_ __eoa__  __eoat__  thank you __eou__  __eout__  you are welcome __eoa__  _reminder_notification_ __eoa__  __eoat__  stop reminding me to drink water	i have canceled all your reminders
_reminder_notification_ __eoa__  __eoat__  _emoticon_ __eou__  __eout__  _blank_ __eoa__  __eoat__  thank you __eou__  __eout__  you are welcome __eoa__  _reminder_notification_ __eoa__  __eoat__  stop reminding me to drink water __eou__  __eout__  i have canceled all your reminders __eoa__  __eoat__  wat all means every reminder	i have cancelled all your water reminders
_reminder_notification_ __eoa__  __eoat__  _emoticon_ __eou__  __eout__  _blank_ __eoa__  __eoat__  thank you __eou__  __eout__  you are welcome __eoa__  _reminder_notification_ __eoa__  __eoat__  stop reminding me to drink water __eou__  __eout__  i have canceled all your reminders __eoa__  __eoat__  wat all means every reminder __eou__  __eout__  i have cancelled all your water reminders __eoa__  __eoat__  okay	is there anything else i can help you
hey can you send me regular reminders to drink water __eou__  __eout__  sure _name_ i just need to know how frequently i should remind you __eoa__  _chatform_65_ __eoa__  __eoat__  reminder to drink water frequency of reminders frequency_of_reminders __eou__  __eout__  _reminder_interim_ __eoa__  _api_call_remind_water_ __eoa__  _reminder_interim_ __eoa__  sure i will remind you with a call at _time_ on mon _date_ have a great day __eoa__  thank you _name_ what time should i remind you at __eoa__  __eoat__  _time_ __eou__  __eout__  _reminder_interim_ __eoa__  oops looks like that reminder is already set __eoa__  __eoat__  _emoticon_	if theres anything else i can help you with im always a message away
sure _name_ i just need to know how frequently i should remind you __eoa__  _chatform_65_ __eoa__  __eoat__  reminder to drink water frequency of reminders frequency_of_reminders __eou__  __eout__  _reminder_interim_ __eoa__  _api_call_remind_water_ __eoa__  _reminder_interim_ __eoa__  sure i will remind you with a call at _time_ on mon _date_ have a great day __eoa__  thank you _name_ what time should i remind you at __eoa__  __eoat__  _time_ __eou__  __eout__  _reminder_interim_ __eoa__  oops looks like that reminder is already set __eoa__  __eoat__  _emoticon_ __eou__  __eout__  if theres anything else i can help you with im always a message away __eoa__  you are welcome _name_ __eoa__  _reminder_notification_ __eoa__  __eoat__  _emoticon_ __eou__  __eout__  _blank_ __eoa__  __eoat__  yes __eou__  thank you	reminder to drink water _chatform_ __eoa__  how frequently would you like to be reminded in the day do you have any specific time preference
_chatform_65_ __eoa__  __eoat__  reminder to drink water frequency of reminders frequency_of_reminders __eou__  __eout__  _reminder_interim_ __eoa__  _api_call_remind_water_ __eoa__  _reminder_interim_ __eoa__  sure i will remind you with a call at _time_ on mon _date_ have a great day __eoa__  thank you _name_ what time should i remind you at __eoa__  __eoat__  _time_ __eou__  __eout__  _reminder_interim_ __eoa__  oops looks like that reminder is already set __eoa__  __eoat__  _emoticon_ __eou__  __eout__  if theres anything else i can help you with im always a message away __eoa__  you are welcome _name_ __eoa__  _reminder_notification_ __eoa__  __eoat__  _emoticon_ __eou__  __eout__  _blank_ __eoa__  __eoat__  yes __eou__  thank you __eou__  __eout__  reminder to drink water _chatform_ __eoa__  how frequently would you like to be reminded in the day do you have any specific time preference __eoa__  __eoat__  reminder to drink water frequency of reminders frequency_of_reminders	got it i am setting this up for you __eoa__  _api_call_remind_water_ __eoa__  it was pleasure assisting you have a nice time ahead
reminder to drink water frequency of reminders frequency_of_reminders __eou__  __eout__  _reminder_interim_ __eoa__  _api_call_remind_water_ __eoa__  _reminder_interim_ __eoa__  sure i will remind you with a call at _time_ on mon _date_ have a great day __eoa__  thank you _name_ what time should i remind you at __eoa__  __eoat__  _time_ __eou__  __eout__  _reminder_interim_ __eoa__  oops looks like that reminder is already set __eoa__  __eoat__  _emoticon_ __eou__  __eout__  if theres anything else i can help you with im always a message away __eoa__  you are welcome _name_ __eoa__  _reminder_notification_ __eoa__  __eoat__  _emoticon_ __eou__  __eout__  _blank_ __eoa__  __eoat__  yes __eou__  thank you __eou__  __eout__  reminder to drink water _chatform_ __eoa__  how frequently would you like to be reminded in the day do you have any specific time preference __eoa__  __eoat__  reminder to drink water frequency of reminders frequency_of_reminders	got it i am setting this up for you __eoa__  _api_call_remind_water_ __eoa__  it was pleasure assisting you have a nice time ahead
_reminder_interim_ __eoa__  _api_call_remind_water_ __eoa__  _reminder_interim_ __eoa__  sure i will remind you with a call at _time_ on mon _date_ have a great day __eoa__  thank you _name_ what time should i remind you at __eoa__  __eoat__  _time_ __eou__  __eout__  _reminder_interim_ __eoa__  oops looks like that reminder is already set __eoa__  __eoat__  _emoticon_ __eou__  __eout__  if theres anything else i can help you with im always a message away __eoa__  you are welcome _name_ __eoa__  _reminder_notification_ __eoa__  __eoat__  _emoticon_ __eou__  __eout__  _blank_ __eoa__  __eoat__  yes __eou__  thank you __eou__  __eout__  reminder to drink water _chatform_ __eoa__  how frequently would you like to be reminded in the day do you have any specific time preference __eoa__  __eoat__  reminder to drink water frequency of reminders frequency_of_reminders	got it i am setting this up for you __eoa__  _api_call_remind_water_ __eoa__  it was pleasure assisting you have a nice time ahead
_api_call_remind_water_ __eoa__  _reminder_interim_ __eoa__  sure i will remind you with a call at _time_ on mon _date_ have a great day __eoa__  thank you _name_ what time should i remind you at __eoa__  __eoat__  _time_ __eou__  __eout__  _reminder_interim_ __eoa__  oops looks like that reminder is already set __eoa__  __eoat__  _emoticon_ __eou__  __eout__  if theres anything else i can help you with im always a message away __eoa__  you are welcome _name_ __eoa__  _reminder_notification_ __eoa__  __eoat__  _emoticon_ __eou__  __eout__  _blank_ __eoa__  __eoat__  yes __eou__  thank you __eou__  __eout__  reminder to drink water _chatform_ __eoa__  how frequently would you like to be reminded in the day do you have any specific time preference __eoa__  __eoat__  reminder to drink water frequency of reminders frequency_of_reminders	got it i am setting this up for you __eoa__  _api_call_remind_water_ __eoa__  it was pleasure assisting you have a nice time ahead
_reminder_interim_ __eoa__  sure i will remind you with a call at _time_ on mon _date_ have a great day __eoa__  thank you _name_ what time should i remind you at __eoa__  __eoat__  _time_ __eou__  __eout__  _reminder_interim_ __eoa__  oops looks like that reminder is already set __eoa__  __eoat__  _emoticon_ __eou__  __eout__  if theres anything else i can help you with im always a message away __eoa__  you are welcome _name_ __eoa__  _reminder_notification_ __eoa__  __eoat__  _emoticon_ __eou__  __eout__  _blank_ __eoa__  __eoat__  yes __eou__  thank you __eou__  __eout__  reminder to drink water _chatform_ __eoa__  how frequently would you like to be reminded in the day do you have any specific time preference __eoa__  __eoat__  reminder to drink water frequency of reminders frequency_of_reminders	got it i am setting this up for you __eoa__  _api_call_remind_water_ __eoa__  it was pleasure assisting you have a nice time ahead
sure i will remind you with a call at _time_ on mon _date_ have a great day __eoa__  thank you _name_ what time should i remind you at __eoa__  __eoat__  _time_ __eou__  __eout__  _reminder_interim_ __eoa__  oops looks like that reminder is already set __eoa__  __eoat__  _emoticon_ __eou__  __eout__  if theres anything else i can help you with im always a message away __eoa__  you are welcome _name_ __eoa__  _reminder_notification_ __eoa__  __eoat__  _emoticon_ __eou__  __eout__  _blank_ __eoa__  __eoat__  yes __eou__  thank you __eou__  __eout__  reminder to drink water _chatform_ __eoa__  how frequently would you like to be reminded in the day do you have any specific time preference __eoa__  __eoat__  reminder to drink water frequency of reminders frequency_of_reminders	got it i am setting this up for you __eoa__  _api_call_remind_water_ __eoa__  it was pleasure assisting you have a nice time ahead
thank you _name_ what time should i remind you at __eoa__  __eoat__  _time_ __eou__  __eout__  _reminder_interim_ __eoa__  oops looks like that reminder is already set __eoa__  __eoat__  _emoticon_ __eou__  __eout__  if theres anything else i can help you with im always a message away __eoa__  you are welcome _name_ __eoa__  _reminder_notification_ __eoa__  __eoat__  _emoticon_ __eou__  __eout__  _blank_ __eoa__  __eoat__  yes __eou__  thank you __eou__  __eout__  reminder to drink water _chatform_ __eoa__  how frequently would you like to be reminded in the day do you have any specific time preference __eoa__  __eoat__  reminder to drink water frequency of reminders frequency_of_reminders	got it i am setting this up for you __eoa__  _api_call_remind_water_ __eoa__  it was pleasure assisting you have a nice time ahead
thank you i need you to remind me something __eou__  __eout__  _name_ i just need a few details to set this reminder for you __eoa__  _chatform_34_ __eoa__  __eoat__  so i ball so hard motherfuckers wan na fine me that shit cray __eou__  whats 20k to a motherfucker like me can you please remind me	can you please be more specific
hi i want to set a reminder to drink water	_blank_
_reminder_notification_ __eoa__  __eoat__  yes	_reminder_interim_
hi i want to set a reminder to drink water	_blank_
what happened to your reminder __eou__  __eout__  _name_ i just need a few details to set this reminder for you __eoa__  _chatform_34_ __eoa__  __eoat__  i have set reminder to wake me up at _time_ for _date_ __eou__  __eout__  _reminder_interim_ __eoa__  __eoat__  what abt that __eou__  __eout__  reminder can not be set in the past __eoa__  __eoat__  are you serious __eou__  or are you kidding me	as i can check wake up reminder has been set at _time_ __eoa__  would you like to set any more reminders __eoa__  _blank_
_name_ i just need a few details to set this reminder for you __eoa__  _chatform_34_ __eoa__  __eoat__  i have set reminder to wake me up at _time_ for _date_ __eou__  __eout__  _reminder_interim_ __eoa__  __eoat__  what abt that __eou__  __eout__  reminder can not be set in the past __eoa__  __eoat__  are you serious __eou__  or are you kidding me __eou__  __eout__  as i can check wake up reminder has been set at _time_ __eoa__  would you like to set any more reminders __eoa__  _blank_ __eoa__  __eoat__  _33_ __eou__  __eout__  sure _name_ i just need to know how frequently i should remind you __eoa__  _chatform_65_ __eoa__  __eoat__  reminder to drink water frequency of reminders frequency_of_reminders __eou__  __eout__  _reminder_interim_ __eoa__  _api_call_remind_water_ __eoa__  __eoat__  thank you	you are welcome is there any other reminder you would like to set
_reminder_interim_ __eoa__  __eoat__  what abt that __eou__  __eout__  reminder can not be set in the past __eoa__  __eoat__  are you serious __eou__  or are you kidding me __eou__  __eout__  as i can check wake up reminder has been set at _time_ __eoa__  would you like to set any more reminders __eoa__  _blank_ __eoa__  __eoat__  _33_ __eou__  __eout__  sure _name_ i just need to know how frequently i should remind you __eoa__  _chatform_65_ __eoa__  __eoat__  reminder to drink water frequency of reminders frequency_of_reminders __eou__  __eout__  _reminder_interim_ __eoa__  _api_call_remind_water_ __eoa__  __eoat__  thank you __eou__  __eout__  you are welcome is there any other reminder you would like to set __eoa__  __eoat__  _emoticon_	please help me with the details for reminder __eoa__  to do reminder _chatform_
are you serious __eou__  or are you kidding me __eou__  __eout__  as i can check wake up reminder has been set at _time_ __eoa__  would you like to set any more reminders __eoa__  _blank_ __eoa__  __eoat__  _33_ __eou__  __eout__  sure _name_ i just need to know how frequently i should remind you __eoa__  _chatform_65_ __eoa__  __eoat__  reminder to drink water frequency of reminders frequency_of_reminders __eou__  __eout__  _reminder_interim_ __eoa__  _api_call_remind_water_ __eoa__  __eoat__  thank you __eou__  __eout__  you are welcome is there any other reminder you would like to set __eoa__  __eoat__  _emoticon_ __eou__  __eout__  please help me with the details for reminder __eoa__  to do reminder _chatform_ __eoa__  _reminder_notification_ __eoa__  __eoat__  yes i wil	please let me know if you need any further assistance
as i can check wake up reminder has been set at _time_ __eoa__  would you like to set any more reminders __eoa__  _blank_ __eoa__  __eoat__  _33_ __eou__  __eout__  sure _name_ i just need to know how frequently i should remind you __eoa__  _chatform_65_ __eoa__  __eoat__  reminder to drink water frequency of reminders frequency_of_reminders __eou__  __eout__  _reminder_interim_ __eoa__  _api_call_remind_water_ __eoa__  __eoat__  thank you __eou__  __eout__  you are welcome is there any other reminder you would like to set __eoa__  __eoat__  _emoticon_ __eou__  __eout__  please help me with the details for reminder __eoa__  to do reminder _chatform_ __eoa__  _reminder_notification_ __eoa__  __eoat__  yes i wil __eou__  __eout__  please let me know if you need any further assistance __eoa__  __eoat__  not right now	alright please get back to us for any assistance have a nice day
hey can you send me regular reminders to drink water __eou__  __eout__  sure _name_ i just need to know how frequently i should remind you __eoa__  _chatform_65_ __eoa__  __eoat__  reminder to drink water frequency of reminders frequency_of_reminders	do let me know for assistance with anything else good night
hey can you send me regular reminders to drink water __eou__  __eout__  sure _name_ i just need to know how frequently i should remind you __eoa__  _chatform_65_ __eoa__  __eoat__  reminder to drink water frequency of reminders frequency_of_reminders __eou__  __eout__  _reminder_interim_ __eoa__  oops looks like that reminder is already set __eoa__  do let me know for assistance with anything else good night __eoa__  __eoat__  good night __eou__  __eout__  _reminder_notification_ __eoa__  __eoat__  yes	got it i am scheduling this for you
hey can you send me regular reminders to drink water __eou__  __eout__  sure _name_ i just need to know how frequently i should remind you __eoa__  _chatform_65_ __eoa__  __eoat__  reminder to drink water frequency of reminders frequency_of_reminders __eou__  __eout__  _reminder_interim_ __eoa__  oops looks like that reminder is already set __eoa__  do let me know for assistance with anything else good night __eoa__  __eoat__  good night __eou__  __eout__  _reminder_notification_ __eoa__  __eoat__  yes __eou__  __eout__  got it i am scheduling this for you __eoa__  __eoat__  thank you __eou__  please show my to do list of pending tasks _to_do_list_	you are most welcome it s my pleasure assisting you
hey can you send me regular reminders to drink water __eou__  __eout__  sure _name_ i just need to know how frequently i should remind you __eoa__  _chatform_65_ __eoa__  __eoat__  reminder to drink water frequency of reminders frequency_of_reminders __eou__  __eout__  _reminder_interim_ __eoa__  oops looks like that reminder is already set __eoa__  do let me know for assistance with anything else good night __eoa__  __eoat__  good night __eou__  __eout__  _reminder_notification_ __eoa__  __eoat__  yes __eou__  __eout__  got it i am scheduling this for you __eoa__  __eoat__  thank you __eou__  please show my to do list of pending tasks _to_do_list_ __eou__  __eout__  you are most welcome it s my pleasure assisting you __eoa__  __eoat__  _emoticon_	do let me know if you need me to remind you about anything else
_chatform_65_ __eoa__  __eoat__  reminder to drink water frequency of reminders frequency_of_reminders __eou__  __eout__  _reminder_interim_ __eoa__  oops looks like that reminder is already set __eoa__  do let me know for assistance with anything else good night __eoa__  __eoat__  good night __eou__  __eout__  _reminder_notification_ __eoa__  __eoat__  yes __eou__  __eout__  got it i am scheduling this for you __eoa__  __eoat__  thank you __eou__  please show my to do list of pending tasks _to_do_list_ __eou__  __eout__  you are most welcome it s my pleasure assisting you __eoa__  __eoat__  _emoticon_ __eou__  __eout__  _image_ __eoa__  do let me know if you need me to remind you about anything else __eoa__  _name_ i just need a few details to set this reminder for you __eoa__  _chatform_34_ __eoa__  __eoat__  yes	great how frequently would you like me to remind you __eoa__  reminder to drink water _chatform_
reminder to drink water frequency of reminders frequency_of_reminders __eou__  __eout__  _reminder_interim_ __eoa__  oops looks like that reminder is already set __eoa__  do let me know for assistance with anything else good night __eoa__  __eoat__  good night __eou__  __eout__  _reminder_notification_ __eoa__  __eoat__  yes __eou__  __eout__  got it i am scheduling this for you __eoa__  __eoat__  thank you __eou__  please show my to do list of pending tasks _to_do_list_ __eou__  __eout__  you are most welcome it s my pleasure assisting you __eoa__  __eoat__  _emoticon_ __eou__  __eout__  _image_ __eoa__  do let me know if you need me to remind you about anything else __eoa__  _name_ i just need a few details to set this reminder for you __eoa__  _chatform_34_ __eoa__  __eoat__  yes __eou__  __eout__  great how frequently would you like me to remind you __eoa__  reminder to drink water _chatform_ __eoa__  __eoat__  reminder to drink water frequency of reminders frequency_of_reminders	got it i am scheduling this for you __eoa__  _api_call_remind_water_ __eoa__  it was a pleasure assisting you
_reminder_interim_ __eoa__  oops looks like that reminder is already set __eoa__  do let me know for assistance with anything else good night __eoa__  __eoat__  good night __eou__  __eout__  _reminder_notification_ __eoa__  __eoat__  yes __eou__  __eout__  got it i am scheduling this for you __eoa__  __eoat__  thank you __eou__  please show my to do list of pending tasks _to_do_list_ __eou__  __eout__  you are most welcome it s my pleasure assisting you __eoa__  __eoat__  _emoticon_ __eou__  __eout__  _image_ __eoa__  do let me know if you need me to remind you about anything else __eoa__  _name_ i just need a few details to set this reminder for you __eoa__  _chatform_34_ __eoa__  __eoat__  yes __eou__  __eout__  great how frequently would you like me to remind you __eoa__  reminder to drink water _chatform_ __eoa__  __eoat__  reminder to drink water frequency of reminders frequency_of_reminders	got it i am scheduling this for you __eoa__  _api_call_remind_water_ __eoa__  it was a pleasure assisting you
oops looks like that reminder is already set __eoa__  do let me know for assistance with anything else good night __eoa__  __eoat__  good night __eou__  __eout__  _reminder_notification_ __eoa__  __eoat__  yes __eou__  __eout__  got it i am scheduling this for you __eoa__  __eoat__  thank you __eou__  please show my to do list of pending tasks _to_do_list_ __eou__  __eout__  you are most welcome it s my pleasure assisting you __eoa__  __eoat__  _emoticon_ __eou__  __eout__  _image_ __eoa__  do let me know if you need me to remind you about anything else __eoa__  _name_ i just need a few details to set this reminder for you __eoa__  _chatform_34_ __eoa__  __eoat__  yes __eou__  __eout__  great how frequently would you like me to remind you __eoa__  reminder to drink water _chatform_ __eoa__  __eoat__  reminder to drink water frequency of reminders frequency_of_reminders	got it i am scheduling this for you __eoa__  _api_call_remind_water_ __eoa__  it was a pleasure assisting you
do let me know for assistance with anything else good night __eoa__  __eoat__  good night __eou__  __eout__  _reminder_notification_ __eoa__  __eoat__  yes __eou__  __eout__  got it i am scheduling this for you __eoa__  __eoat__  thank you __eou__  please show my to do list of pending tasks _to_do_list_ __eou__  __eout__  you are most welcome it s my pleasure assisting you __eoa__  __eoat__  _emoticon_ __eou__  __eout__  _image_ __eoa__  do let me know if you need me to remind you about anything else __eoa__  _name_ i just need a few details to set this reminder for you __eoa__  _chatform_34_ __eoa__  __eoat__  yes __eou__  __eout__  great how frequently would you like me to remind you __eoa__  reminder to drink water _chatform_ __eoa__  __eoat__  reminder to drink water frequency of reminders frequency_of_reminders	got it i am scheduling this for you __eoa__  _api_call_remind_water_ __eoa__  it was a pleasure assisting you
good night __eou__  __eout__  _reminder_notification_ __eoa__  __eoat__  yes __eou__  __eout__  got it i am scheduling this for you __eoa__  __eoat__  thank you __eou__  please show my to do list of pending tasks _to_do_list_ __eou__  __eout__  you are most welcome it s my pleasure assisting you __eoa__  __eoat__  _emoticon_ __eou__  __eout__  _image_ __eoa__  do let me know if you need me to remind you about anything else __eoa__  _name_ i just need a few details to set this reminder for you __eoa__  _chatform_34_ __eoa__  __eoat__  yes __eou__  __eout__  great how frequently would you like me to remind you __eoa__  reminder to drink water _chatform_ __eoa__  __eoat__  reminder to drink water frequency of reminders frequency_of_reminders	got it i am scheduling this for you __eoa__  _api_call_remind_water_ __eoa__  it was a pleasure assisting you
hey can you set a wake up alarm for me __eou__  __eout__  sure _name_ i will wake you up i just need a few details __eoa__  _chatform_33_ __eoa__  __eoat__  wake up call date date time time __eou__  __eout__  _reminder_interim_ __eoa__  got it ill call you at _time_ on mon _date_ and make sure youre up __eoa__  __eoat__  hi i want to set a reminder to drink water	_blank_
please show my to do list of pending tasks _to_do_list_ __eou__  __eout__  _api_todo_show_ __eoa__  _chatform_101_ __eoa__  __eoat__  add a new to do date date task task time time __eou__  __eout__  _api_todo_set_ __eoa__  _chatform_101_ __eoa__  __eoat__  how to snooze reminder	i will set a snooze call for you _time_ __eoa__  done let me know if you need anything else take care
please show my to do list of pending tasks _to_do_list_ __eou__  __eout__  _api_todo_show_ __eoa__  _chatform_101_ __eoa__  __eoat__  add a new to do date date task task time time __eou__  __eout__  _api_todo_set_ __eoa__  _chatform_101_ __eoa__  __eoat__  how to snooze reminder __eou__  __eout__  i will set a snooze call for you _time_ __eoa__  done let me know if you need anything else take care __eoa__  __eoat__  can i have options for snooze after every reminder	no you will have to tell me if you want to snooze a reminder i will do that for you
please show my to do list of pending tasks _to_do_list_ __eou__  __eout__  _api_todo_show_ __eoa__  _chatform_101_ __eoa__  __eoat__  add a new to do date date task task time time __eou__  __eout__  _api_todo_set_ __eoa__  _chatform_101_ __eoa__  __eoat__  how to snooze reminder __eou__  __eout__  i will set a snooze call for you _time_ __eoa__  done let me know if you need anything else take care __eoa__  __eoat__  can i have options for snooze after every reminder __eou__  __eout__  no you will have to tell me if you want to snooze a reminder i will do that for you __eoa__  __eoat__  _emoticon_	let me know if you need anything else take care
please show my to do list of pending tasks _to_do_list_ __eou__  __eout__  _api_todo_show_ __eoa__  _chatform_101_ __eoa__  __eoat__  add a new to do date date task task time time __eou__  __eout__  _api_todo_set_ __eoa__  _chatform_101_ __eoa__  __eoat__  how to snooze reminder __eou__  __eout__  i will set a snooze call for you _time_ __eoa__  done let me know if you need anything else take care __eoa__  __eoat__  can i have options for snooze after every reminder __eou__  __eout__  no you will have to tell me if you want to snooze a reminder i will do that for you __eoa__  __eoat__  _emoticon_ __eou__  __eout__  let me know if you need anything else take care __eoa__  __eoat__  no thank you __eou__  gn	good night _name_ __eoa__  got it i am setting this up for you
_api_todo_set_ __eoa__  _chatform_101_ __eoa__  __eoat__  how to snooze reminder __eou__  __eout__  i will set a snooze call for you _time_ __eoa__  done let me know if you need anything else take care __eoa__  __eoat__  can i have options for snooze after every reminder __eou__  __eout__  no you will have to tell me if you want to snooze a reminder i will do that for you __eoa__  __eoat__  _emoticon_ __eou__  __eout__  let me know if you need anything else take care __eoa__  __eoat__  no thank you __eou__  gn __eou__  __eout__  good night _name_ __eoa__  _reminder_interim_ __eoa__  great ill call and remind you about this at _time_ on mon _date_ __eoa__  got it i am setting this up for you __eoa__  __eoat__  is it done	_api_todo_set_ __eoa__  would you like to set any more reminders
let me know if you need anything else take care __eoa__  __eoat__  no thank you __eou__  gn __eou__  __eout__  good night _name_ __eoa__  _reminder_interim_ __eoa__  great ill call and remind you about this at _time_ on mon _date_ __eoa__  got it i am setting this up for you __eoa__  __eoat__  is it done __eou__  __eout__  _api_todo_set_ __eoa__  would you like to set any more reminders __eoa__  for sure _name_ would you like me to remind you _date_ or some other date __eoa__  __eoat__  _date_ __eou__  __eout__  _reminder_interim_ __eoa__  __eoat__  _emoticon_ __eou__  __eout__  _api_call_remind_call_ __eoa__  _blank_ __eoa__  __eoat__  snooze for _numeral_ min __eou__  __eout__  got it is this for _date_ or some other day __eoa__  __eoat__  _date_	i have set the reminder for _time_ __eoa__  have a great day ahead
got it i am setting this up for you __eoa__  __eoat__  is it done __eou__  __eout__  _api_todo_set_ __eoa__  would you like to set any more reminders __eoa__  for sure _name_ would you like me to remind you _date_ or some other date __eoa__  __eoat__  _date_ __eou__  __eout__  _reminder_interim_ __eoa__  __eoat__  _emoticon_ __eou__  __eout__  _api_call_remind_call_ __eoa__  _blank_ __eoa__  __eoat__  snooze for _numeral_ min __eou__  __eout__  got it is this for _date_ or some other day __eoa__  __eoat__  _date_ __eou__  __eout__  _reminder_notification_ __eoa__  i have set the reminder for _time_ __eoa__  have a great day ahead __eoa__  __eoat__  _emoticon_ __eou__  __eout__  _reminder_notification_ __eoa__  __eoat__  done	superb this should keep you hydrated and leave a glowing skin this winter __eoa__  wish you a lovely week ahead
_date_ __eou__  __eout__  _reminder_interim_ __eoa__  __eoat__  _emoticon_ __eou__  __eout__  _api_call_remind_call_ __eoa__  _blank_ __eoa__  __eoat__  snooze for _numeral_ min __eou__  __eout__  got it is this for _date_ or some other day __eoa__  __eoat__  _date_ __eou__  __eout__  _reminder_notification_ __eoa__  i have set the reminder for _time_ __eoa__  have a great day ahead __eoa__  __eoat__  _emoticon_ __eou__  __eout__  _reminder_notification_ __eoa__  __eoat__  done __eou__  __eout__  superb this should keep you hydrated and leave a glowing skin this winter __eoa__  wish you a lovely week ahead __eoa__  __eoat__  _emoticon_ __eou__  __eout__  _reminder_notification_ __eoa__  __eoat__  _emoticon_ __eou__  __eout__  _blank_ __eoa__  __eoat__  all above done thank you	awesome great to hear that __eoa__  you are most welcome have a great day
wish you a lovely week ahead __eoa__  __eoat__  _emoticon_ __eou__  __eout__  _reminder_notification_ __eoa__  __eoat__  _emoticon_ __eou__  __eout__  _blank_ __eoa__  __eoat__  all above done thank you __eou__  __eout__  awesome great to hear that __eoa__  you are most welcome have a great day __eoa__  _name_ just need a few details to set this reminder for you __eoa__  _chatform_57_ __eoa__  __eoat__  anniversary reminder date date name of person name_of_person time time __eou__  __eout__  _reminder_interim_ __eoa__  _api_call_remind_anniversary_ __eoa__  __eoat__  thank you for reminding __eou__  __eout__  _name_ i just need a few details to set this reminder for you __eoa__  _chatform_34_ __eoa__  __eoat__  can you please give ne customer care email address of indigo	yes sure let me help you with it __eoa__  here is the email id for indigo _email_ __eoa__  hope the above information you were looking for
