coll_id,conv_no,msg_type,direction,body
7577654,7,25,False,welcome
7577654,7,2,False,_share_
7577654,7,2,False,_share_
7578776,11,18,False,sure _name_ i will wake you up i just need a few details
7578776,11,18,False,_chatform_33_
7578776,11,17,True,wake up call date date time time
7578776,11,18,False,_reminder_interim_
7578776,11,19,False,youre all set ill make sure youre up at _time_ on mon _date_
7578776,12,0,False,you are welcome _name_
7578776,12,39,True,hi i want to set a reminder to drink water
7578776,12,0,False,_blank_
7578776,12,0,False,good night
7578776,12,0,False,sure just a minute
7578776,12,0,False,_chatform_65_
7578776,12,17,True,reminder to drink water frequency of reminders frequency_of_reminders
7578776,12,0,False,_reminder_interim_
7578776,12,0,True,_emoticon_
7578776,12,0,True,gud nt
7578776,12,0,False,_api_call_remind_water_
7578776,13,22,False,_reminder_notification_
7578776,13,6,False,rise and shine _name_ i can help you plan your week ahead just text me to set up your to do list
7578776,13,22,False,_reminder_notification_
7580380,8,22,False,_reminder_notification_
7580380,8,22,False,_reminder_notification_
7581128,6,22,False,_reminder_notification_
7581128,6,0,False,_api_call_remind_water_
7581128,6,9,False,_ask_feedback_
7583486,7,22,False,_reminder_notification_
7583486,7,39,True,hi i want to set a reminder to drink water
7583486,7,0,False,_blank_
7583486,8,22,False,_reminder_notification_
7589094,26,0,True,please show my to do list of pending tasks _to_do_list_
7589094,26,24,False,_api_todo_show_
7589094,26,24,False,_chatform_101_
7589094,26,17,True,add a new to do date date task task time time
7589094,26,24,False,_api_todo_set_
7589094,26,24,False,_chatform_101_
7589094,26,0,True,for the above task remaind me every _numeral_ days
7589094,26,0,False,sure i am setting it for _numeral_ days
7589094,26,0,True,okay thank you
7589094,26,0,False,_api_todo_set_
7589094,26,0,False,hope it helps you
7589094,26,0,True,okay
7589094,27,0,False,yes tatkal tickets can be booked
7589094,27,0,True,please remind me on _date_ _numeral_ to book tatkal second class tickets
7589094,27,0,False,great let me do that for you
7589094,27,0,True,make a call
7589094,27,0,False,sure we will give you a call
7589094,27,0,True,thank you
7589094,27,0,False,alright i will remind you with a call at _time_ on thu _date_ have a great day
7589094,27,0,False,let me know if you need any further assistance
7589302,18,0,True,hi
7589302,18,25,False,hi _name_ how may i help you
7589302,18,0,True,please reminde me at
7589302,18,18,False,_name_ i just need a few details to set this reminder for you
7589302,18,0,True,_time_
7589302,18,18,False,_chatform_34_
7589302,18,17,True,set a reminder date date time time
7589302,18,0,False,got it i am setting this up for you
7589302,18,0,True,okay
7589302,18,0,True,txx
7589302,18,0,False,alright i will remind you with a call at _time_ on mon _date_ have a great day
7589302,18,0,False,please get back to us for any further assistance
7589302,19,25,False,_blank_
7589382,9,0,True,hi could you remind me to take my medicines
7589382,9,18,False,_chatform_140_
7589382,9,17,True,medicine reminder medicine medicine days days time1 time1
7589382,9,18,False,_reminder_interim_
7589382,9,0,True,_emoticon_
7589382,9,0,False,_api_call_remind_medicine_
7589382,9,0,False,is there anything else i may assist you with
7589382,9,0,True,no thank you
7589382,9,0,True,_emoticon_
7589382,9,0,False,you are welcome have a great day ahead
7589550,7,0,True,hey can you set a reminder for me to call someone
7589550,7,18,False,sure _name_ i just need a few details to get this done
7589550,7,18,False,_chatform_59_
7589550,8,18,False,_reminder_interim_
7589550,8,19,False,great the reminder is set for _time_ on mon _date_ if theres anything else i can help you with just send me a message
7589550,8,9,False,_ask_feedback_
7589550,9,0,True,thank you for reminding
7589550,9,18,False,_name_ i just need a few details to set this reminder for you
7589550,9,18,False,_chatform_34_
7589550,9,0,True,are you a robot
7589550,9,25,False,id pass the turing test any day
7589649,7,22,False,_reminder_notification_
7589649,7,6,False,a beautiful sunday is getting over _name_ i can help you wake up on time _date_ just text me to set up a wake up reminder
7589844,1,39,True,hi i want to set a reminder to drink water
7589844,1,0,False,_blank_
7589844,1,33,True,_33_
7589844,1,18,False,sure _name_ i just need to know how frequently i should remind you
7589844,1,18,False,_chatform_65_
7589844,1,17,True,reminder to drink water frequency of reminders frequency_of_reminders
7589844,1,18,False,_reminder_interim_
7589844,1,19,False,_api_call_remind_water_
7589844,2,25,False,welcome
7589844,3,22,False,_reminder_notification_
7589847,25,0,True,hey can you set a wake up alarm for me
7589847,25,18,False,sure _name_ i will wake you up i just need a few details
7589847,25,18,False,_chatform_33_
7589847,25,17,True,wake up call date date time time
7589847,25,18,False,_reminder_interim_
7589847,25,19,False,youre all set ill make sure youre up at _time_ on tue _date_
7589847,26,0,False,vani bhojan is an indian television actress she is also a model she work in tamil film and tv industries
7589847,26,0,True,send some images to confirm
7589847,26,0,True,which movie she acted
7589847,26,0,False,give me a minute to check on that
7589847,26,1,False,_image_
7589847,26,0,False,i hope this was helpful please get back to us if you need any further assistance
7589847,26,0,True,_emoticon_
7589847,26,0,False,okay good night and take care
7590029,10,0,True,please show my to do list of pending tasks _to_do_list_
7590029,10,24,False,_api_todo_show_
7590029,10,24,False,_chatform_101_
7590277,41,0,True,_emoticon_
7590277,41,25,False,_blank_
7590338,21,0,True,hi i have a meeting coming up can you remind me
7590338,21,18,False,definitely _name_ i just need a few details
7590338,21,18,False,_chatform_56_
7590338,21,17,True,meeting reminder date date venue venue meeting with meeting_with time time
7590338,21,18,False,_reminder_interim_
7590338,21,19,False,_api_call_remind_meeting_
7590338,22,24,False,_api_todo_show_
7590338,22,24,False,_chatform_101_
7590338,22,17,True,add a new to do date date task task time time
7590338,22,18,False,oops looks like that reminder is already set
7590338,22,0,True,thats okay
7590338,22,0,False,_api_todo_set_
7590338,22,0,False,is there anything else i can assist you with
7590338,23,0,False,have a rocking day ahead _name_
7590618,8,22,False,_reminder_notification_
7590618,8,39,True,hi i want to set a reminder to drink water
7590618,8,0,False,_blank_
7590989,6,0,True,hey can you set a wake up alarm for me
7590989,6,18,False,sure _name_ i will wake you up i just need a few details
7590989,6,18,False,_chatform_33_
7590989,6,17,True,wake up call date date time time
7590989,6,18,False,_reminder_interim_
7590989,6,19,False,youre all set ill make sure youre up at _time_ on mon _date_
7591322,10,0,True,hey can you set a wake up alarm for me
7591322,10,18,False,sure _name_ i will wake you up i just need a few details
7591322,10,18,False,_chatform_33_
7591322,10,17,True,wake up call date date time time
7591322,10,18,False,_reminder_interim_
7591322,10,19,False,got it ill call you at _time_ on mon _date_ and make sure youre up
7591322,11,25,False,_blank_
7591499,21,0,True,hey can you set a wake up alarm for me
7591499,21,18,False,sure _name_ i will wake you up i just need a few details
7591499,21,18,False,_chatform_33_
7591499,21,17,True,wake up call date date time time
7591499,21,18,False,_reminder_interim_
7591499,21,19,False,got it ill call you at _time_ on mon _date_ and make sure youre up
7591499,22,0,True,hey can you remind me to wish someone on their birthday
7591499,22,18,False,sure _name_ i just need a few details
7591499,22,18,False,_chatform_38_
7591499,22,17,True,wish birthday date date name name time time
7591499,22,18,False,_reminder_interim_
7591499,22,19,False,_api_call_remind_birthday_
7591499,23,18,False,sure _name_ i just need a few details
7591499,23,18,False,_chatform_38_
7591499,23,17,True,wish birthday date date name name time time
7591499,23,18,False,great let me set your reminder
7591499,23,19,False,_api_call_remind_birthday_
7591897,1,39,True,hi i want to set a reminder to drink water
7591897,1,0,False,_blank_
7591897,1,33,True,_33_
7591897,1,18,False,sure _name_ i just need to know how frequently i should remind you
7591897,1,18,False,_chatform_65_
7592016,7,22,False,_reminder_notification_
7592016,7,6,False,rise and shine _name_ i can help you plan your week ahead just text me to set up your to do list
7593110,26,22,False,_reminder_notification_
7593110,26,6,False,rise and shine _name_ i can help you plan your week ahead just text me to set up your to do list
7593110,26,0,True,_emoticon_
7593110,26,18,False,sure _name_ please give me a few details and i will set the reminder for you
7593110,26,18,False,_chatform_101_
7593448,17,22,False,_reminder_notification_
7593448,17,1,True,_image_
7593448,17,0,False,thats really sad please let me know how may i help you _date_
7593448,17,0,True,dinner
7593448,17,0,False,would you like to me to help you with the nearest restaurant for the same
7593710,71,22,False,_reminder_notification_
7593710,71,0,True,_emoticon_
7593710,71,25,False,_blank_
7593710,71,22,False,_reminder_notification_
7593710,72,0,True,_emoticon_
7593710,72,25,False,_blank_
7593710,73,0,True,_emoticon_
7593710,73,25,False,_blank_
7593710,74,22,False,_reminder_notification_
7593710,74,0,True,okay
7593710,74,25,False,_blank_
7595201,16,0,True,please show my to do list of pending tasks _to_do_list_
7595201,16,24,False,_api_todo_show_
7595201,16,24,False,_chatform_101_
7595201,16,17,True,date date task task time time
7595201,16,24,False,_api_todo_set_
7595201,16,24,False,_chatform_101_
7595201,16,17,True,date date task task time time
7595201,16,24,False,_api_todo_set_
7595201,16,24,False,_chatform_101_
7595201,16,17,True,date date task task time time
7595201,16,24,False,_api_todo_set_
7595201,16,24,False,_chatform_101_
7595201,16,17,True,date date task task time time
7595201,16,24,False,_api_todo_set_
7595201,16,24,False,_chatform_101_
7595201,16,17,True,date date task task time time
7595201,16,24,False,_api_todo_set_
7595201,16,24,False,_chatform_101_
7595201,16,17,True,date date task task time time
7595201,16,24,False,_api_todo_set_
7595201,16,24,False,_chatform_101_
7595201,16,39,True,hi i want to set a reminder to drink water
7595201,16,0,False,_api_call_remind_water_
7595201,16,33,True,_33_
7595201,16,18,False,sure _name_ i just need to know how frequently i should remind you
7595201,16,18,False,_chatform_65_
7595201,16,17,True,frequency of reminders frequency_of_reminders
7595201,16,18,False,_reminder_interim_
7595201,16,19,False,_api_call_remind_water_
7595201,17,25,False,you are welcome
7595201,17,0,True,_emoticon_
7595201,17,25,False,_blank_
7595324,4,0,True,please show my to do list of pending tasks _to_do_list_
7595324,4,24,False,_api_todo_show_
7595324,4,24,False,_chatform_101_
7595324,4,0,True,remind me to get table tennis baths
7595324,4,18,False,sure _name_ please give me a few details and i will set the reminder for you
7595324,4,18,False,_chatform_101_
7595324,4,17,True,add a new to do date date task task time time
7595324,4,24,False,_api_todo_set_
7595324,4,24,False,_chatform_101_
7596120,9,22,False,_reminder_notification_
7596120,9,6,False,rise and shine _name_ i can help you plan your week ahead just text me to set up your to do list
7596120,9,22,False,_reminder_notification_
7596210,6,0,True,please show my to do list of pending tasks _to_do_list_
7596210,6,24,False,_api_todo_show_
7596210,6,24,False,_chatform_101_
7596210,6,17,True,add a new to do date date task task time time
7596210,6,24,False,_api_todo_set_
7596210,6,24,False,_chatform_101_
7596600,9,0,True,please show my to do list of pending tasks _to_do_list_
7596600,9,24,False,_api_todo_show_
7596600,9,24,False,_chatform_101_
7596600,9,17,True,add a new to do date date task task time time
7596600,9,24,False,_api_todo_set_
7596600,9,24,False,_chatform_101_
7596600,9,0,True,yes
7596600,9,18,False,sure _name_ please give me a few details and i will set the reminder for you
7596600,9,18,False,_chatform_101_
7596614,17,22,False,_reminder_notification_
7596614,17,22,False,_reminder_notification_
7596881,7,22,False,_reminder_notification_
7596881,7,22,False,_reminder_notification_
7596881,8,22,False,_reminder_notification_
7596881,8,0,False,_api_call_remind_water_
7597751,3,0,True,please show my to do list of pending tasks _to_do_list_
7597751,3,24,False,_api_todo_show_
7597751,3,24,False,_chatform_101_
7597751,3,17,True,add a new to do date date task task time time
7597751,3,24,False,_api_todo_set_
7597751,3,24,False,_chatform_101_
7598177,8,22,False,_reminder_notification_
7598177,8,6,False,rise and shine _name_ i can help you plan your week ahead just text me to set up your to do list
7598262,6,0,True,hi could you remind me to take my medicines
7598262,6,18,False,_chatform_140_
7598262,6,0,True,please show my to do list of pending tasks _to_do_list_
7598262,6,24,False,_api_todo_show_
7598262,6,24,False,_chatform_101_
7598262,6,17,True,date date task task time time
7598262,6,24,False,_api_todo_set_
7598262,6,24,False,_chatform_101_
7598732,13,22,False,_reminder_notification_
7598732,13,6,False,rise and shine _name_ i can help you plan your week ahead just text me to set up your to do list
7598732,13,0,True,hey can you remind me to wish someone on their birthday
7598732,13,18,False,sure _name_ i just need a few details
7598732,13,18,False,_chatform_38_
7598914,12,0,True,please show my to do list of pending tasks _to_do_list_
7598914,12,24,False,_api_todo_show_
7598914,12,24,False,_chatform_101_
7598914,12,17,True,add a new to do date date task task time time
7598914,12,18,False,oops looks like that reminder is already set
7598914,12,0,False,youre all set ill make sure youre up at _time_ on mon _date_
7598914,12,0,False,it was great assisting you have a good night
7598914,13,22,False,_reminder_notification_
7600234,6,0,True,hey can you send me regular reminders to drink water
7600234,6,18,False,sure _name_ i just need to know how frequently i should remind you
7600234,6,18,False,_chatform_65_
7600234,6,0,True,i want to set reminder but not for drinking water
7600234,6,0,False,please help me with the date also what time of the day would this be
7600234,6,0,True,you should remind me _date_ at _time_ to leave for tution
7600234,6,0,False,_reminder_interim_
7600234,6,0,False,alright i will remind you with a call at _time_ on mon _date_ have a great day
7600234,6,0,True,get lost
7600234,6,0,True,_emoticon_
7600262,10,0,True,hey can you set a wake up alarm for me
7600262,10,18,False,sure _name_ i will wake you up i just need a few details
7600262,10,18,False,_chatform_33_
7600262,10,17,True,wake up call time time
7600262,10,18,False,for sure _name_ would you like me to wake you up _date_ or on some other date
7600262,10,0,True,tmrw
7600262,10,0,True,_date_
7600262,10,0,False,got it ill call you at _time_ on tue _date_ and make sure youre up
7600262,10,0,False,let me know if you need anything else take care
7600262,10,0,True,_emoticon_
7600579,9,22,False,_reminder_notification_
7600579,10,22,False,_reminder_notification_
7601192,6,22,False,_reminder_notification_
7601192,7,22,False,_reminder_notification_
7601400,4,0,True,hey can you set a wake up alarm for me
7601400,4,18,False,sure _name_ i will wake you up i just need a few details
7601400,4,18,False,_chatform_33_
7601400,4,17,True,wake up call date date time time
7601400,4,18,False,_reminder_interim_
7601400,4,19,False,got it ill call you at _time_ on mon _date_ and make sure youre up
7601400,4,9,False,_ask_feedback_
7601654,1,0,True,hey can you set a reminder for me to call someone
7601654,1,18,False,sure _name_ i just need a few details to get this done
7601654,1,18,False,_chatform_59_
7601812,6,22,False,_reminder_notification_
7601812,6,6,False,rise and shine _name_ i can help you plan your week ahead just text me to set up your to do list
7602885,7,22,False,_reminder_notification_
7602885,7,0,True,stop these reminders
7602885,7,0,False,alright i am not setting the reminders let me know if you need anything else take care
7602975,4,0,True,hey can you set a wake up alarm for me
7602975,4,18,False,sure _name_ i will wake you up i just need a few details
7602975,4,18,False,_chatform_33_
7602975,4,17,True,wake up call date date time time
7602975,4,18,False,_reminder_interim_
7602975,4,19,False,youre all set ill make sure youre up at _time_ on mon _date_
7602975,5,25,False,_blank_
7603293,33,22,False,_reminder_notification_
7603293,33,0,True,please cancel all my reminders
7603293,33,0,True,wake up call an d all that just cancel them
7603293,33,0,True,do it asap
7603293,33,0,False,alright please give me a minute
7603293,33,0,False,i have canceled all your reminders
7603332,20,22,False,_reminder_notification_
7603332,20,6,False,rise and shine _name_ i can help you plan your week ahead just text me to set up your to do list
7603474,13,0,True,hey can you remind me to wish someone on their birthday
7603474,13,18,False,sure _name_ i just need a few details
7603474,13,18,False,_chatform_38_
7603474,13,0,True,_name_
7603474,13,0,False,please help me with the date also what time of the day would this be
7603474,13,17,True,wish birthday date date name name time time
7603474,13,0,False,hey _name_ its already _time_
7603474,13,0,False,is there any other time and date i can set a reminder for you
7603474,14,22,False,_reminder_notification_
7603605,8,22,False,_reminder_notification_
7603605,9,22,False,_reminder_notification_
7603605,10,22,False,_reminder_notification_
7603605,11,22,False,_reminder_notification_
7603605,11,22,False,_reminder_notification_
7603798,3,22,False,_reminder_notification_
7603798,3,0,False,_api_call_remind_water_
7603937,25,22,False,_reminder_notification_
7603937,25,0,True,_emoticon_
7603937,25,25,False,_blank_
7603998,8,22,False,_reminder_notification_
7603998,8,0,True,i want to set a reminder
7603998,8,18,False,_name_ i just need a few details to set this reminder for you
7603998,8,18,False,_chatform_34_
7603998,8,17,True,set a reminder date date time time
7603998,8,18,False,_reminder_interim_
7603998,8,19,False,sure i will remind you with a call at _time_ on sat _date_ have a great day
7603998,9,22,False,_reminder_notification_
7604404,17,22,False,_reminder_notification_
7604404,17,0,True,stop calling during college hours
7604404,17,0,False,shall i set all your reminders as app notification
7604404,17,0,True,yes and sms also
7604404,17,0,False,_reminder_interim_
7604404,17,0,False,is there anything else i can help you with
7604404,18,22,False,_reminder_notification_
7605481,15,22,False,_reminder_notification_
7605481,15,6,False,rise and shine _name_ i can help you plan your week ahead just text me to set up your to do list
7605850,20,22,False,_reminder_notification_
7605850,20,0,True,hey can you send me regular reminders to drink water
7605850,20,18,False,sure _name_ i just need to know how frequently i should remind you
7605850,20,18,False,_chatform_65_
7605850,20,17,True,reminder to drink water frequency of reminders frequency_of_reminders
7605850,20,18,False,_reminder_interim_
7605850,20,19,False,_api_call_remind_water_
7605850,21,22,False,_reminder_notification_
7606013,6,0,True,hi i have a meeting coming up can you remind me
7606013,6,18,False,definitely _name_ i just need a few details
7606013,6,18,False,_chatform_56_
7606421,24,22,False,_reminder_notification_
7606421,25,22,False,_reminder_notification_
7606632,23,18,False,definitely _name_ i just need a few details
7606632,23,18,False,_chatform_56_
7606632,23,17,True,date date venue venue meeting with meeting_with time time
7606632,23,18,False,_reminder_interim_
7606632,23,19,False,_api_call_remind_meeting_
7606632,24,18,False,definitely _name_ i just need a few details
7606632,24,18,False,_chatform_56_
7606632,24,17,True,date date venue venue meeting with meeting_with time time
7606632,24,18,False,_reminder_interim_
7606632,24,19,False,_api_call_remind_meeting_
7606632,25,0,True,hi i have a meeting coming up can you remind me
7606632,25,18,False,definitely _name_ i just need a few details
7606632,25,18,False,_chatform_56_
7606632,25,17,True,date date venue venue meeting with meeting_with time time
7606632,25,18,False,_reminder_interim_
7606632,25,19,False,_api_call_remind_meeting_
7606632,26,18,False,sure _name_ i just need a few details to get this done
7606632,26,18,False,_chatform_59_
7606959,7,22,False,_reminder_notification_
7606959,8,39,True,hi i want to set a reminder to drink water
7606959,8,0,False,_api_call_remind_water_
7606959,8,33,True,_33_
7606959,8,18,False,sure _name_ i just need to know how frequently i should remind you
7606959,8,18,False,_chatform_65_
7606959,8,17,True,frequency of reminders frequency_of_reminders
7606959,8,18,False,_reminder_interim_
7606959,8,19,False,_api_call_remind_water_
7606959,9,25,False,you are welcome
7606959,10,22,False,_reminder_notification_
7607911,3,0,True,hey can you send me regular reminders to drink water
7607911,3,18,False,sure _name_ i just need to know how frequently i should remind you
7607911,3,18,False,_chatform_65_
7607911,3,17,True,reminder to drink water frequency of reminders frequency_of_reminders
7607911,3,18,False,_reminder_interim_
7607911,3,19,False,_api_call_remind_water_
7607911,4,0,False,_blank_
7607911,4,33,True,_33_
7607911,4,18,False,sure _name_ i just need to know how frequently i should remind you
7607911,4,18,False,_chatform_65_
7607911,4,17,True,reminder to drink water frequency of reminders frequency_of_reminders
7607911,4,18,False,_reminder_interim_
7607911,4,19,False,_api_call_remind_water_
7607911,4,9,False,_ask_feedback_
7607911,5,22,False,_reminder_notification_
7607911,5,0,True,hey can you set a reminder for me to call someone
7607911,5,18,False,sure _name_ i just need a few details to get this done
7607911,5,18,False,_chatform_59_
7607911,5,17,True,reminder to call date date name of person name_of_person time time
7607911,5,18,False,_reminder_interim_
7607911,5,19,False,great ill call and remind you about this at _time_ on mon _date_
7608164,2,39,True,hi i want to set a reminder to drink water
7608164,2,0,False,_blank_
7608164,2,33,True,_33_
7608164,2,18,False,sure _name_ i just need to know how frequently i should remind you
7608164,2,18,False,_chatform_65_
7608164,2,17,True,reminder to drink water frequency of reminders frequency_of_reminders
7608164,2,18,False,_reminder_interim_
7608164,2,19,False,_api_call_remind_water_
7608164,3,22,False,_reminder_notification_
7608358,14,0,True,hi i have a meeting coming up can you remind me
7608358,14,18,False,definitely _name_ i just need a few details
7608358,14,18,False,_chatform_56_
7608358,14,17,True,meeting reminder date date venue venue meeting with meeting_with time time
7608358,14,18,False,_reminder_interim_
7608358,14,19,False,done and done youll get a call at _time_ on wed _date_
7608358,15,18,False,definitely _name_ i just need a few details
7608358,15,18,False,_chatform_56_
7608358,15,17,True,meeting reminder date date venue venue meeting with meeting_with time time
7608358,15,18,False,_reminder_interim_
7608358,15,19,False,_api_call_remind_meeting_
7608358,16,24,False,_api_todo_show_
7608358,16,24,False,_chatform_101_
7608358,16,17,True,add a new to do date date task task
7608358,16,18,False,definitely _name_ i will set a reminder for you can you please tell me at what time i should remind you
7608358,16,0,True,please show my to do list of pending tasks _to_do_list_
7608358,16,24,False,_api_todo_show_
7608358,16,24,False,_chatform_101_
7608381,15,22,False,_reminder_notification_
7608381,15,22,False,_reminder_notification_
7608381,16,22,False,_reminder_notification_
7609354,15,22,False,_reminder_notification_
7609354,15,0,True,hi
7609354,15,25,False,hi _name_
7609354,15,0,True,can you please all alarm reminders
7609354,15,18,False,_name_ i just need a few details to set this reminder for you
7609354,15,18,False,_chatform_34_
7609354,15,0,True,sorry
7609354,15,0,True,im asking you to remove
7609354,15,0,True,remove all alarm reminders ders
7609354,15,0,False,sure i am cancelling your reminders
7609354,15,0,True,how many i have
7609354,15,0,False,_api_call_remind_water_
7609354,15,0,True,drink water is fine
7609354,15,0,False,would you like me to schedule fresh reminder for you
7609354,15,0,True,remove wakeup calls
7609354,15,0,True,yes
7609354,15,0,False,_api_call_remind_water_
7609354,15,17,True,reminder to drink water frequency of reminders frequency_of_reminders
7609354,15,0,False,great i am setting this up
7609354,15,0,True,removed all wake up calls
7609354,15,0,False,yes there are no wakes up calls now
7609354,15,0,True,_emoticon_
7609354,15,0,False,_api_call_remind_water_
7609354,15,0,False,is there any other task to be added to your to do list for the day
7609354,15,0,True,nothing man
7609354,15,0,False,alright get back to me if you need any assistance have a pleasant day
7609354,16,22,False,_reminder_notification_
7609513,4,22,False,_reminder_notification_
7609513,4,6,False,rise and shine _name_ i can help you plan your week ahead just text me to set up your to do list
7609989,7,22,False,_reminder_notification_
7609989,7,22,False,_reminder_notification_
7610090,5,22,False,_reminder_notification_
7610090,5,0,True,remind _date_ to place vibhash order at _time_
7610090,5,18,False,_reminder_interim_
7610090,5,19,False,alright i will remind you with a call at _time_ on tue _date_ have a great day
7610090,6,25,False,_blank_
7610244,7,22,False,_reminder_notification_
7610244,7,6,False,rise and shine _name_ i can help you plan your week ahead just text me to set up your to do list
7610244,7,0,True,love you great job
7610244,7,0,False,thank you _name_ for your appreciation
7610244,7,0,False,let me know if you would like to set any new reminders i shall set that for you
7611079,8,22,False,_reminder_notification_
7611079,9,18,False,for sure _name_ would you like me to remind you _date_ or some other date
7611079,9,0,True,_date_
7611079,9,18,False,_reminder_interim_
7611079,9,0,True,at _time_
7611079,9,29,False,_api_call_remind_general
7611186,9,22,False,_reminder_notification_
7611186,9,6,False,rise and shine _name_ i can help you plan your week ahead just text me to set up your to do list
7611651,2,0,True,hi
7611651,2,25,False,hi _name_
7611651,2,0,True,who are you
7611651,2,0,False,my name is _name_ i am your personal assistant
7611651,2,0,False,how may i assist you
7611651,2,0,True,what do you mean
7611651,2,0,False,you can let me know if you have any query i will assist you with it
7611651,2,0,True,yaha pe milega kya
7611651,2,0,True,ha sir g
7611651,2,0,False,main aap ko reminder main madat kar sakta hu kya aap koi reminder lagana chahenge
7612547,4,22,False,_reminder_notification_
7612547,4,22,False,_reminder_notification_
7612674,46,17,True,add a new to do date date task task time time
7612674,46,29,False,_api_call_remind_general
7612674,47,22,False,_reminder_notification_
7612674,47,0,True,please show my to do list of pending tasks _to_do_list_
7612674,47,24,False,_api_todo_show_
7612674,47,24,False,_chatform_101_
7612674,47,17,True,add a new to do date date task task time time
7612674,47,24,False,_api_todo_set_
7612674,47,24,False,_chatform_101_
7612674,48,22,False,_reminder_notification_
7612674,48,0,True,please show my to do list of pending tasks _to_do_list_
7612674,48,24,False,_api_todo_show_
7612674,48,24,False,_chatform_101_
7612674,48,17,True,add a new to do date date task task time time
7612674,48,24,False,_api_todo_set_
7612674,48,24,False,_chatform_101_
7612674,48,22,False,_reminder_notification_
7612674,48,0,True,_emoticon_
7612674,48,18,False,sure _name_ please give me a few details and i will set the reminder for you
7612674,48,18,False,_chatform_101_
7612674,49,24,False,_api_todo_set_
7612674,49,24,False,_chatform_101_
7612674,49,22,False,_reminder_notification_
7612674,50,22,False,_reminder_notification_
7612674,50,0,True,please show my to do list of pending tasks _to_do_list_
7612674,50,24,False,_api_todo_show_
7612674,50,24,False,_chatform_101_
7612674,50,17,True,add a new to do date date task task time time
7612674,50,24,False,_api_todo_set_
7612674,50,24,False,_chatform_101_
7612674,51,22,False,_reminder_notification_
7612776,3,0,True,hey can you remind me to wish someone on their birthday
7612776,3,18,False,sure _name_ i just need a few details
7612776,3,18,False,_chatform_38_
7612776,3,17,True,wish birthday date date name name time time
7612776,3,18,False,_reminder_interim_
7612776,3,19,False,done ive set this up to remind you at _time_ on thu _date_ have a great day
7612776,4,25,False,_blank_
7613101,4,0,True,hey can you set a reminder for me to call someone
7613101,4,18,False,sure _name_ i just need a few details to get this done
7613101,4,18,False,_chatform_59_
7613101,4,0,True,i just broke up with my girlfriend can you remind me a bottle of alcohol _date_
7613101,4,18,False,definitely _name_ i will set a reminder for you can you please tell me at what time i should remind you
7613101,4,0,True,_time_
7613101,4,18,False,_reminder_interim_
7613101,4,19,False,i have set this up youll get a call from me to remind you about it at _time_ on tue _date_ have a great day
7613101,5,25,False,_blank_
7613101,5,0,True,please show my to do list of pending tasks _to_do_list_
7613101,5,24,False,_api_todo_show_
7613101,5,24,False,_chatform_101_
7613101,5,17,True,add a new to do date date task task time time
7613101,5,24,False,_api_todo_set_
7613101,5,24,False,_chatform_101_
7613370,1,39,True,hi i want to set a reminder to drink water
7613370,1,0,False,_blank_
7613370,1,33,True,_33_
7613370,1,18,False,sure _name_ i just need to know how frequently i should remind you
7613370,1,18,False,_chatform_65_
7613370,1,17,True,reminder to drink water frequency of reminders frequency_of_reminders
7613370,1,18,False,_reminder_interim_
7613370,1,19,False,_api_call_remind_water_
7613370,2,0,True,thank you
7613370,2,25,False,you are welcome
7613370,3,22,False,_reminder_notification_
7613370,3,0,True,hey can you send me regular reminders to drink water
7613370,3,18,False,sure _name_ i just need to know how frequently i should remind you
7613370,3,18,False,_chatform_65_
7613370,3,17,True,reminder to drink water frequency of reminders frequency_of_reminders
7613370,3,18,False,_reminder_interim_
7613370,3,19,False,_api_call_remind_water_
7613370,4,22,False,_reminder_notification_
7613543,2,39,True,hi i want to set a reminder to drink water
7613543,2,0,False,_blank_
7613543,2,33,True,_33_
7613543,2,18,False,sure _name_ i just need to know how frequently i should remind you
7613543,2,18,False,_chatform_65_
7613618,2,0,True,_numeral_
7613618,2,0,False,good afternoon _name_
7613618,2,0,True,this is the time i want to wake up
7613618,2,0,False,got it i am scheduling this for you
7613618,2,0,False,youre all set ill make sure youre up at _time_ on mon _date_
7613618,2,0,False,is there anything else i can assist you with
7613618,3,25,False,welcome
7613618,3,22,False,_reminder_notification_
7613911,4,22,False,_reminder_notification_
7613911,4,0,True,please show my to do list of pending tasks _to_do_list_
7613911,4,24,False,_api_todo_show_
7613911,4,24,False,_chatform_101_
7613911,5,22,False,_reminder_notification_
7614086,21,22,False,_reminder_notification_
7614086,21,6,False,rise and shine _name_ i can help you plan your week ahead just text me to set up your to do list
7626810,13,22,False,_reminder_notification_
7626810,13,0,True,are you sure it is a beautiful day to me
7626810,13,0,False,good morning _name_
7626810,13,0,False,would you like to set any more reminders
7626810,13,0,True,no thank you _name_
7626810,13,0,False,no problem have a great day ahead
7626810,13,0,True,you too
7626810,14,22,False,_reminder_notification_
7637880,15,0,True,hey can you set a wake up alarm for me
7637880,15,18,False,sure _name_ i will wake you up i just need a few details
7637880,15,18,False,_chatform_33_
7637880,15,17,True,wake up call date date time time
7637880,15,18,False,_reminder_interim_
7637880,15,19,False,youre all set ill make sure youre up at _time_ on mon _date_
7637880,15,0,True,_emoticon_
7637952,7,22,False,_reminder_notification_
7637952,7,0,True,thank you
7637952,7,25,False,you are welcome
7637952,8,22,False,_reminder_notification_
7640124,5,22,False,_reminder_notification_
7640124,5,0,True,hi
